Time	ROI-2-_sig_410	ROI-2-_sig_470	Input_DIO-1-bpod
0:00:05:03.6690347	2.923677666	7.05808936	0
0:00:05:03.7023689	2.924296708	7.054971499	0
0:00:05:03.7357030	2.923360595	7.052880343	0
0:00:05:03.7690372	2.922869891	7.060369249	0
0:00:05:03.8023714	2.922643412	7.043254986	0
0:00:05:03.8357056	2.923541778	7.044221297	0
0:00:05:03.8690397	2.927754288	7.049656792	0
0:00:05:03.9023739	2.921843186	7.054065583	0
0:00:05:03.9357081	2.92320206	7.041065689	0
0:00:05:03.9690423	2.920952369	7.043013409	0
0:00:05:04.0023765	2.919382114	7.042937916	0
0:00:05:04.0357106	2.92373806	7.048909412	0
0:00:05:04.0690448	2.92287744	7.042613296	0
0:00:05:04.1023790	2.922915187	7.045217804	0
0:00:05:04.1357131	2.922786848	7.046961692	0
0:00:05:04.1690473	2.922401834	7.049211384	0
0:00:05:04.2023815	2.921624256	7.04709003	0
0:00:05:04.2357157	2.924613779	7.039804956	0
0:00:05:04.2690499	2.922869891	7.035079095	0
0:00:05:04.3023840	2.920386171	7.04235662	0
0:00:05:04.3357182	2.918717776	7.034973405	0
0:00:05:04.3690524	2.914716647	7.035539602	0
0:00:05:04.4023866	2.924304258	7.041850816	0
0:00:05:04.4357208	2.923443638	7.048622538	0
0:00:05:04.4690549	2.916286902	7.046312453	0
0:00:05:04.5023891	2.925610287	7.038989632	0
0:00:05:04.5357233	2.921080707	7.040363604	0
0:00:05:04.5690575	2.923813553	7.034777123	0
0:00:05:04.6023917	2.923647469	7.040748619	0
0:00:05:04.6357258	2.924787413	7.054246767	0
0:00:05:04.6690600	2.925919808	7.041548845	0
0:00:05:04.7023942	2.921171298	7.052850146	0
0:00:05:04.7357283	2.922922736	7.035637743	0
0:00:05:04.7690625	2.926093442	7.035803827	0
0:00:05:04.8023967	2.924719469	7.050124849	0
0:00:05:04.8357309	2.92093727	7.037993124	0
0:00:05:04.8690651	2.920544707	7.044561015	0
0:00:05:04.9023992	2.916838	7.052450033	0
0:00:05:04.9357334	2.919178283	7.038347941	0
0:00:05:04.9690676	2.921080707	7.053106822	0
0:00:05:05.0024018	2.923134116	7.05129499	0
0:00:05:05.0357360	2.926448259	7.054367555	0
0:00:05:05.0690701	2.923873948	7.0614337	0
0:00:05:05.1024043	2.9206202	7.055137584	0
0:00:05:05.1357385	2.920907073	7.047943101	0
0:00:05:05.1690727	2.918385607	7.047006988	0
0:00:05:05.2024068	2.927746738	7.04784496	0
0:00:05:05.2357410	2.919895467	7.050592905	0
0:00:05:05.2690752	2.918159128	7.039472787	0
0:00:05:05.3024094	2.922077214	7.036430419	0
0:00:05:05.3357435	2.922952933	7.046221861	0
0:00:05:05.3690777	2.92493085	7.04493848	0
0:00:05:05.4024119	2.930509782	7.054669527	0
0:00:05:05.4357461	2.92299068	7.052744456	0
0:00:05:05.4690803	2.928169499	7.05140823	0
0:00:05:05.5024144	2.923232257	7.044040113	0
0:00:05:05.5357486	2.921518566	7.053786259	0
0:00:05:05.5690828	2.924274061	7.06272463	0
0:00:05:05.6024170	2.923322849	7.060844854	0
0:00:05:05.6357511	2.930192711	7.05787798	0
0:00:05:05.6690853	2.923873948	7.068507394	0
0:00:05:05.7024195	2.920174791	7.055348964	0
0:00:05:05.7357537	2.921850735	7.04957375	0
0:00:05:05.7690879	2.920657946	7.049475609	0
0:00:05:05.8024220	2.918045888	7.046199213	0
0:00:05:05.8357562	2.923534229	7.041050591	0
0:00:05:05.8690904	2.913863576	7.050879779	0
0:00:05:05.9024246	2.913471013	7.038491378	0
0:00:05:05.9357588	2.920499411	7.04828282	0
0:00:05:05.9690929	2.922779299	7.052344343	0
0:00:05:06.0024271	2.925753723	7.047626031	0
0:00:05:06.0357613	2.920846678	7.053899499	0
0:00:05:06.0690955	2.921654454	7.047384453	0
0:00:05:06.1024296	2.913018055	7.055371612	0
0:00:05:06.1357638	2.922092313	7.040665576	0
0:00:05:06.1690980	2.913508759	7.040590083	0
0:00:05:06.2024322	2.916573775	7.038612167	0
0:00:05:06.2357663	2.92308882	7.036143546	0
0:00:05:06.2691005	2.918189325	7.033810812	0
0:00:05:06.3024347	2.922847243	7.038725406	0
0:00:05:06.3357689	2.919087692	7.051393131	0
0:00:05:06.3691030	2.929490627	7.04622941	0
0:00:05:06.4024372	2.922620764	7.039201012	0
0:00:05:06.4357714	2.925844315	7.040786365	0
0:00:05:06.4691056	2.919314171	7.04170738	0
0:00:05:06.5024397	2.923549328	7.051914033	0
0:00:05:06.5357739	2.916188761	7.038045969	0
0:00:05:06.5691081	2.9136069	7.032104671	0
0:00:05:06.6024423	2.917419296	7.045248001	0
0:00:05:06.6357764	2.91738155	7.043911775	0
0:00:05:06.6691106	2.913591802	7.027945007	0
0:00:05:06.7024448	2.915320591	7.039774759	0
0:00:05:06.7357790	2.922462229	7.041103436	0
0:00:05:06.7691132	2.92093727	7.042160338	0
0:00:05:06.8024473	2.92147327	7.042522704	0
0:00:05:06.8357815	2.928071358	7.049913469	0
0:00:05:06.8691157	2.918378058	7.051038314	0
0:00:05:06.9024499	2.916785155	7.040658027	0
0:00:05:06.9357841	2.919993608	7.047799665	0
0:00:05:06.9691183	2.916022676	7.042718986	0
0:00:05:07.0024524	2.92234144	7.042371718	0
0:00:05:07.0357866	2.922213102	7.043292733	0
0:00:05:07.0691208	2.919684086	7.039812506	0
0:00:05:07.1024550	2.91910279	7.038785801	0
0:00:05:07.1357891	2.925655582	7.03857442	0
0:00:05:07.1691233	2.916143465	7.039744562	0
0:00:05:07.2024575	2.918053438	7.048011045	0
0:00:05:07.2357916	2.917940198	7.036875828	0
0:00:05:07.2691258	2.922386736	7.040620281	0
0:00:05:07.3024600	2.920491861	7.050419272	0
0:00:05:07.3357942	2.924802512	7.040620281	0
0:00:05:07.3691284	2.921239242	7.030670304	0
0:00:05:07.4024626	2.91802324	7.028692387	0
0:00:05:07.4357967	2.921110904	7.039850252	0
0:00:05:07.4691309	2.91856679	7.028503655	0
0:00:05:07.5024651	2.922454679	7.036792786	0
0:00:05:07.5357993	2.915592366	7.028367767	0
0:00:05:07.5691334	2.916875747	7.035652841	0
0:00:05:07.6024676	2.920446566	7.036362476	0
0:00:05:07.6358018	2.918740424	7.038023322	0
0:00:05:07.6691360	2.924145722	7.044017465	0
0:00:05:07.7024701	2.919450058	7.041790422	0
0:00:05:07.7358043	2.913252083	7.039729463	0
0:00:05:07.7691385	2.918914058	7.048011045	0
0:00:05:07.8024727	2.923111468	7.055092288	0
0:00:05:07.8358068	2.917585381	7.051634709	0
0:00:05:07.8691410	2.920250284	7.048516848	0
0:00:05:07.9024752	2.921571411	7.049498257	0
0:00:05:07.9358094	2.920944819	7.057689247	0
0:00:05:07.9691436	2.920310678	7.047361805	0
0:00:05:08.0024777	2.922024369	7.047897806	0
0:00:05:08.0358119	2.924696821	7.060648573	0
0:00:05:08.0691461	2.928003415	7.059938938	0
0:00:05:08.1024803	2.924372201	7.074675171	0
0:00:05:08.1358144	2.925195075	7.061954601	0
0:00:05:08.1691486	2.924470342	7.059629417	0
0:00:05:08.2024828	2.923798455	7.065555617	0
0:00:05:08.2358170	2.925338512	7.057976121	0
0:00:05:08.2691512	2.927535358	7.072070663	0
0:00:05:08.3024853	2.925179976	7.06800159	0
0:00:05:08.3358195	2.921699749	7.06132046	0
0:00:05:08.3691537	2.922137609	7.05410333	0
0:00:05:08.4024879	2.922975581	7.057477867	0
0:00:05:08.4358221	2.923171863	7.054284513	0
0:00:05:08.4691562	2.921828087	7.061584686	0
0:00:05:08.5024904	2.913629548	7.058059163	0
0:00:05:08.5358246	2.91651338	7.04816958	0
0:00:05:08.5691588	2.917192817	7.049105693	0
0:00:05:08.6024929	2.921005214	7.049173637	0
0:00:05:08.6358271	2.921865834	7.050887328	0
0:00:05:08.6691613	2.924213666	7.052034822	0
0:00:05:08.7024954	2.919767129	7.052986033	0
0:00:05:08.7358296	2.916822902	7.054216569	0
0:00:05:08.7691638	2.916551127	7.059319896	0
0:00:05:08.8024980	2.917124874	7.050034257	0
0:00:05:08.8358322	2.919080142	7.052517977	0
0:00:05:08.8691663	2.919887917	7.050056905	0
0:00:05:08.9025005	2.925112033	7.050185243	0
0:00:05:08.9358347	2.921933778	7.056171838	0
0:00:05:08.9691689	2.915192253	7.051400681	0
0:00:05:09.0025030	2.917540085	7.059282149	0
0:00:05:09.0358372	2.921488369	7.053001132	0
0:00:05:09.0691714	2.918914058	7.047799665	0
0:00:05:09.1025056	2.916052873	7.049649243	0
0:00:05:09.1358397	2.912753829	7.043670198	0
0:00:05:09.1691739	2.912391463	7.027877063	0
0:00:05:09.2025081	2.916173662	7.054390203	0
0:00:05:09.2358423	2.918710227	7.041186478	0
0:00:05:09.2691765	2.921337383	7.044704452	0
0:00:05:09.3025106	2.918151579	7.047233467	0
0:00:05:09.3358448	2.916015127	7.050389074	0
0:00:05:09.3691790	2.912904815	7.041646985	0
0:00:05:09.4025132	2.923149215	7.043405972	0
0:00:05:09.4358474	2.918446001	7.055046992	0
0:00:05:09.4691815	2.918800818	7.04246231	0
0:00:05:09.5025157	2.916800254	7.033040784	0
0:00:05:09.5358499	2.917555184	7.045232903	0
0:00:05:09.5691841	2.911477998	7.03631718	0
0:00:05:09.6025182	2.916483183	7.036294532	0
0:00:05:09.6358524	2.916981437	7.039744562	0
0:00:05:09.6691866	2.914210844	7.040144675	0
0:00:05:09.7025208	2.916294451	7.033267263	0
0:00:05:09.7358549	2.919042396	7.050917525	0
0:00:05:09.7691891	2.915630112	7.052117864	0
0:00:05:09.8025233	2.921669552	7.038944336	0
0:00:05:09.8358575	2.918612086	7.043851381	0
0:00:05:09.8691917	2.918521494	7.040318309	0
0:00:05:09.9025258	2.912029097	7.037804392	0
0:00:05:09.9358600	2.916143465	7.04914344	0
0:00:05:09.9691942	2.917351353	7.041043041	0
0:00:05:10.0025284	2.913131294	7.040189971	0
0:00:05:10.0358626	2.915637662	7.043926874	0
0:00:05:10.0691967	2.914731746	7.025468836	0
0:00:05:10.1025309	2.919570847	7.041375211	0
0:00:05:10.1358651	2.917887353	7.038491378	0
0:00:05:10.1691993	2.915033718	7.039925745	0
0:00:05:10.2025334	2.915592366	7.033531488	0
0:00:05:10.2358676	2.914844985	7.041503549	0
0:00:05:10.2692018	2.911802618	7.044108057	0
0:00:05:10.3025360	2.909258504	7.030051261	0
0:00:05:10.3358702	2.915833944	7.027137231	0
0:00:05:10.3692043	2.909877546	7.027220274	0
0:00:05:10.4025385	2.913116196	7.032459488	0
0:00:05:10.4358727	2.909628419	7.028684838	0
0:00:05:10.4692069	2.915207352	7.029273683	0
0:00:05:10.5025410	2.911538392	7.030662754	0
0:00:05:10.5358752	2.913236984	7.023468272	0
0:00:05:10.5692094	2.911659181	7.02768833	0
0:00:05:10.6025436	2.911576139	7.030255092	0
0:00:05:10.6358777	2.918551691	7.025876498	0
0:00:05:10.6692119	2.915554619	7.031961234	0
0:00:05:10.7025461	2.915954732	7.027114584	0
0:00:05:10.7358803	2.919397213	7.037638307	0
0:00:05:10.7692145	2.918763072	7.032957742	0
0:00:05:10.8025486	2.921435524	7.036755039	0
0:00:05:10.8358828	2.916830451	7.035554701	0
0:00:05:10.8692170	2.917615578	7.036407771	0
0:00:05:10.9025512	2.921193946	7.036951321	0
0:00:05:10.9358853	2.919699185	7.042832225	0
0:00:05:10.9692195	2.927746738	7.048101637	0
0:00:05:11.0025537	2.920876876	7.052933188	0
0:00:05:11.0358879	2.917374001	7.050396624	0
0:00:05:11.0692221	2.915886789	7.04235662	0
0:00:05:11.1025562	2.914648703	7.043405972	0
0:00:05:11.1358904	2.917109775	7.041994253	0
0:00:05:11.1692246	2.915260197	7.035335771	0
0:00:05:11.2025587	2.913984365	7.036415321	0
0:00:05:11.2358929	2.914777042	7.030255092	0
0:00:05:11.2692271	2.915916986	7.034716728	0
0:00:05:11.3025613	2.919691636	7.044228846	0
0:00:05:11.3358955	2.912436759	7.03782704	0
0:00:05:11.3692296	2.919261326	7.036860729	0
0:00:05:11.4025638	2.917449494	7.038166758	0
0:00:05:11.4358980	2.916671916	7.033886305	0
0:00:05:11.4692322	2.918430903	7.036513462	0
0:00:05:11.5025663	2.916468085	7.0371778	0
0:00:05:11.5359005	2.91835541	7.036724842	0
0:00:05:11.5692347	2.924100427	7.051506371	0
0:00:05:11.6025689	2.922907637	7.044583663	0
0:00:05:11.6359030	2.922718905	7.045950086	0
0:00:05:11.6692372	2.920386171	7.050321131	0
0:00:05:11.7025714	2.915886789	7.042635944	0
0:00:05:11.7359056	2.913538956	7.033154023	0
0:00:05:11.7692398	2.915192253	7.038642364	0
0:00:05:11.8025739	2.919955861	7.036483264	0
0:00:05:11.8359081	2.918302565	7.035154588	0
0:00:05:11.8692423	2.924002286	7.040174872	0
0:00:05:11.9025765	2.919412312	7.04148845	0
0:00:05:11.9359107	2.921933778	7.042658592	0
0:00:05:11.9692448	2.920567354	7.048222425	0
0:00:05:12.0025790	2.920605101	7.041646985	0
0:00:05:12.0359132	2.921201496	7.0501173	0
0:00:05:12.0692474	2.919065044	7.045081917	0
0:00:05:12.1025815	2.92567823	7.041458253	0
0:00:05:12.1359157	2.917630677	7.042583099	0
0:00:05:12.1692499	2.916611521	7.044153353	0
0:00:05:12.2025841	2.920597552	7.052646315	0
0:00:05:12.2359182	2.917290958	7.048184679	0
0:00:05:12.2692524	2.920061551	7.045942537	0
0:00:05:12.3025866	2.918861213	7.042099943	0
0:00:05:12.3359208	2.917864705	7.034527996	0
0:00:05:12.3692550	2.920854228	7.038272448	0
0:00:05:12.4025891	2.921276989	7.041941408	0
0:00:05:12.4359233	2.916679465	7.050373976	0
0:00:05:12.4692575	2.924764765	7.052963386	0
0:00:05:12.5025917	2.921707299	7.041186478	0
0:00:05:12.5359259	2.92071834	7.056602148	0
0:00:05:12.5692600	2.916279352	7.042817127	0
0:00:05:12.6025942	2.920333326	7.042658592	0
0:00:05:12.6359284	2.919691636	7.04289262	0
0:00:05:12.6692626	2.915554619	7.037185349	0
0:00:05:12.7025967	2.918838565	7.040567436	0
0:00:05:12.7359309	2.916611521	7.039019829	0
0:00:05:12.7692651	2.913637097	7.037796843	0
0:00:05:12.8025993	2.910715518	7.03039098	0
0:00:05:12.8359334	2.912300871	7.019754016	0
0:00:05:12.8692676	2.91738155	7.038725406	0
0:00:05:12.9026018	2.921337383	7.032142417	0
0:00:05:12.9359360	2.91673231	7.031810248	0
0:00:05:12.9692702	2.919548199	7.037759096	0
0:00:05:13.0026043	2.922575468	7.038106364	0
0:00:05:13.0359385	2.921065608	7.042145239	0
0:00:05:13.0692727	2.917049381	7.041797971	0
0:00:05:13.1026069	2.914127802	7.035909518	0
0:00:05:13.1359410	2.919797326	7.038506477	0
0:00:05:13.1692752	2.922205552	7.030625008	0
0:00:05:13.2026094	2.917962846	7.034626137	0
0:00:05:13.2359436	2.926161385	7.047293862	0
0:00:05:13.2692778	2.914059858	7.038317744	0
0:00:05:13.3026119	2.915758451	7.041186478	0
0:00:05:13.3359461	2.915177154	7.045897241	0
0:00:05:13.3692803	2.915682958	7.033501291	0
0:00:05:13.4026145	2.913085998	7.038234702	0
0:00:05:13.4359486	2.915124309	7.037547716	0
0:00:05:13.4692828	2.921224143	7.040099379	0
0:00:05:13.5026170	2.917872254	7.037004166	0
0:00:05:13.5359511	2.919087692	7.038627266	0
0:00:05:13.5692853	2.916709662	7.032844502	0
0:00:05:13.6026195	2.929400035	7.035124391	0
0:00:05:13.6359537	2.922273496	7.046146368	0
0:00:05:13.6692879	2.920808932	7.040280562	0
0:00:05:13.7026220	2.916052873	7.03470163	0
0:00:05:13.7359562	2.922530172	7.035101743	0
0:00:05:13.7692904	2.919072593	7.040718422	0
0:00:05:13.8026246	2.922160257	7.045270649	0
0:00:05:13.8359588	2.921299636	7.043481465	0
0:00:05:13.8692929	2.922137609	7.037577913	0
0:00:05:13.9026271	2.922386736	7.045542424	0
0:00:05:13.9359613	2.917419296	7.046893749	0
0:00:05:13.9692955	2.921095805	7.040801464	0
0:00:05:14.0026296	2.921005214	7.034890362	0
0:00:05:14.0359638	2.917283409	7.04278693	0
0:00:05:14.0692980	2.914082506	7.032285854	0
0:00:05:14.1026322	2.917887353	7.038800899	0
0:00:05:14.1359663	2.919668988	7.041005295	0
0:00:05:14.1693005	2.92373806	7.034633686	0
0:00:05:14.2026347	2.920099298	7.051483723	0
0:00:05:14.2359689	2.92201682	7.045036621	0
0:00:05:14.2693031	2.920310678	7.041307267	0
0:00:05:14.3026372	2.919819974	7.030549515	0
0:00:05:14.3359714	2.918400705	7.033184221	0
0:00:05:14.3693056	2.912391463	7.022388722	0
0:00:05:14.4026398	2.914407126	7.017360888	0
0:00:05:14.4359740	2.916181211	7.031070417	0
0:00:05:14.4693081	2.918015691	7.022675595	0
0:00:05:14.5026423	2.915426281	7.031689459	0
0:00:05:14.5359765	2.916739859	7.023022863	0
0:00:05:14.5693106	2.919336819	7.029885177	0
0:00:05:14.6026448	2.915879239	7.026216217	0
0:00:05:14.6359790	2.915539521	7.033757967	0
0:00:05:14.6693132	2.913818281	7.02715233	0
0:00:05:14.7026474	2.909371743	7.017338241	0
0:00:05:14.7359815	2.918317663	7.027794021	0
0:00:05:14.7693157	2.916332197	7.038551773	0
0:00:05:14.8026499	2.918808368	7.035637743	0
0:00:05:14.8359841	2.91727586	7.026201118	0
0:00:05:14.8693183	2.915260197	7.030647656	0
0:00:05:14.9026524	2.916158563	7.031266698	0
0:00:05:14.9359866	2.915962282	7.036687096	0
0:00:05:14.9693208	2.926674738	7.047376904	0
0:00:05:15.0026550	2.916098169	7.047044735	0
0:00:05:15.0359892	2.915939634	7.028594246	0
0:00:05:15.0693233	2.921269439	7.033123826	0
0:00:05:15.1026575	2.919819974	7.037358983	0
0:00:05:15.1359917	2.917321156	7.03199898	0
0:00:05:15.1693258	2.913538956	7.041405408	0
0:00:05:15.2026600	2.91760048	7.037894983	0
0:00:05:15.2359942	2.918430903	7.029560557	0
0:00:05:15.2693284	2.914210844	7.039752111	0
0:00:05:15.3026626	2.915667859	7.044847888	0
0:00:05:15.3359967	2.914324084	7.03458839	0
0:00:05:15.3693309	2.923035975	7.03707211	0
0:00:05:15.4026651	2.910858955	7.031266698	0
0:00:05:15.4359993	2.918906508	7.035396165	0
0:00:05:15.4693335	2.920091749	7.031417684	0
0:00:05:15.5026676	2.915720704	7.041397859	0
0:00:05:15.5360018	2.918800818	7.037253293	0
0:00:05:15.5693360	2.921058059	7.038680111	0
0:00:05:15.6026702	2.924364652	7.039752111	0
0:00:05:15.6360043	2.920680594	7.041752676	0
0:00:05:15.6693385	2.919283973	7.027680781	0
0:00:05:15.7026727	2.919774678	7.038997181	0
0:00:05:15.7360069	2.918815917	7.047482594	0
0:00:05:15.7693411	2.920673045	7.03329746	0
0:00:05:15.8026752	2.91587169	7.040650478	0
0:00:05:15.8360094	2.916838	7.041662084	0
0:00:05:15.8693436	2.918695128	7.039404843	0
0:00:05:15.9026778	2.924704371	7.036052954	0
0:00:05:15.9360119	2.920559805	7.035509405	0
0:00:05:15.9693461	2.926319921	7.042213183	0
0:00:05:16.0026803	2.922998229	7.033637178	0
0:00:05:16.0360144	2.922145158	7.036732391	0
0:00:05:16.0693486	2.924545835	7.032504784	0
0:00:05:16.1026828	2.915909437	7.031402586	0
0:00:05:16.1360170	2.915962282	7.025770808	0
0:00:05:16.1693512	2.919661438	7.034641235	0
0:00:05:16.2026853	2.920265382	7.028179035	0
0:00:05:16.2360195	2.916838	7.033108728	0
0:00:05:16.2693537	2.920114396	7.028866021	0
0:00:05:16.3026879	2.919276424	7.034354362	0
0:00:05:16.3360220	2.918506396	7.028669739	0
0:00:05:16.3693562	2.912874618	7.030111656	0
0:00:05:16.4026904	2.910843856	7.0183121	0
0:00:05:16.4360246	2.917426846	7.024525174	0
0:00:05:16.4693588	2.914437323	7.030368332	0
0:00:05:16.5026929	2.917283409	7.026767316	0
0:00:05:16.5360271	2.915615014	7.023287089	0
0:00:05:16.5693613	2.918506396	7.028571598	0
0:00:05:16.6026955	2.92191113	7.029409571	0
0:00:05:16.6360297	2.915924535	7.025989738	0
0:00:05:16.6693638	2.916113268	7.032519882	0
0:00:05:16.7026980	2.915350788	7.035147038	0
0:00:05:16.7360322	2.924251413	7.042492507	0
0:00:05:16.7693664	2.916218958	7.030043712	0
0:00:05:16.8027006	2.912572646	7.023438075	0
0:00:05:16.8360347	2.914807239	7.021565848	0
0:00:05:16.8693689	2.910028532	7.026216217	0
0:00:05:16.9027031	2.917253212	7.028805627	0
0:00:05:16.9360373	2.919223579	7.030458923	0
0:00:05:16.9693714	2.912248026	7.029681345	0
0:00:05:17.0027056	2.91134966	7.028730134	0
0:00:05:17.0360398	2.910224814	7.016454973	0
0:00:05:17.0693739	2.913780534	7.022494412	0
0:00:05:17.1027081	2.916656817	7.02876788	0
0:00:05:17.1360423	2.921035411	7.028503655	0
0:00:05:17.1693765	2.920257833	7.040167323	0
0:00:05:17.2027107	2.920816481	7.02996067	0
0:00:05:17.2360448	2.918506396	7.038483829	0
0:00:05:17.2693790	2.920393721	7.042447211	0
0:00:05:17.3027132	2.909749208	7.02650309	0
0:00:05:17.3360474	2.91532814	7.038619716	0
0:00:05:17.3693816	2.91652093	7.024396836	0
0:00:05:17.4027157	2.918038339	7.0280205	0
0:00:05:17.4360499	2.921435524	7.039344449	0
0:00:05:17.4693841	2.920650397	7.029839881	0
0:00:05:17.5027183	2.913818281	7.037230645	0
0:00:05:17.5360524	2.914980873	7.034943207	0
0:00:05:17.5693866	2.915033718	7.032187713	0
0:00:05:17.6027208	2.916717212	7.036453067	0
0:00:05:17.6360550	2.919933213	7.034656334	0
0:00:05:17.6693891	2.915192253	7.010506124	0
0:00:05:17.7027233	2.917608029	7.030859036	0
0:00:05:17.7360575	2.917253212	7.02683526	0
0:00:05:17.7693917	2.917660874	7.039034928	0
0:00:05:17.8027259	2.91372014	7.023317286	0
0:00:05:17.8360600	2.913923971	7.032316051	0
0:00:05:17.8693942	2.915916986	7.030104106	0
0:00:05:17.9027284	2.913418168	7.023664554	0
0:00:05:17.9360626	2.915856591	7.016538015	0
0:00:05:17.9693968	2.915569718	7.024419484	0
0:00:05:18.0027309	2.915094112	7.011797055	0
0:00:05:18.0360651	2.912874618	7.022849229	0
0:00:05:18.0693993	2.915932084	7.016017113	0
0:00:05:18.1027335	2.911757322	7.019142523	0
0:00:05:18.1360676	2.91231597	7.026201118	0
0:00:05:18.1694018	2.915864141	7.024200554	0
0:00:05:18.2027360	2.918853663	7.027605288	0
0:00:05:18.2360702	2.914286337	7.021052496	0
0:00:05:18.2694043	2.914588309	7.029922923	0
0:00:05:18.3027385	2.919518002	7.027054189	0
0:00:05:18.3360727	2.913199238	7.026027484	0
0:00:05:18.3694069	2.911500646	7.028073345	0
0:00:05:18.4027411	2.919684086	7.02920574	0
0:00:05:18.4360752	2.91458076	7.028186584	0
0:00:05:18.4694094	2.91489783	7.025008329	0
0:00:05:18.5027436	2.915282845	7.024487427	0
0:00:05:18.5360777	2.919925664	7.031968783	0
0:00:05:18.5694119	2.911425153	7.022434018	0
0:00:05:18.6027461	2.912172533	7.024109962	0
0:00:05:18.6360803	2.912368815	7.023143652	0
0:00:05:18.6694145	2.907348531	7.012801111	0
0:00:05:18.7027486	2.90789963	7.018229058	0
0:00:05:18.7360828	2.912459407	7.02413261	0
0:00:05:18.7694170	2.913478562	7.015058352	0
0:00:05:18.8027512	2.913297379	7.018357396	0
0:00:05:18.8360853	2.912814224	7.017270297	0
0:00:05:18.8694195	2.908027968	7.012008435	0
0:00:05:18.9027537	2.912882167	7.025665118	0
0:00:05:18.9360879	2.916354845	7.023188948	0
0:00:05:18.9694221	2.913923971	7.0177761	0
0:00:05:19.0027562	2.908405433	7.016092606	0
0:00:05:19.0360904	2.911432702	7.00883018	0
0:00:05:19.0694246	2.908201602	7.025363146	0
0:00:05:19.1027588	2.90994549	7.01918027	0
0:00:05:19.1360930	2.913682393	7.012861506	0
0:00:05:19.1694271	2.915682958	7.011683815	0
0:00:05:19.2027613	2.912882167	7.018515931	0
0:00:05:19.2360955	2.909462335	7.015096099	0
0:00:05:19.2694297	2.916619071	7.03081374	0
